id,group_key,split
24497,group_18903,train
24498,group_18904,test
24499,group_18905,test
24500,group_18906,train
24501,group_18907,validation
24502,group_18907,validation
24503,group_18902,train
24504,group_18907,validation
24505,group_18902,train
24506,group_18912,train
24507,group_18904,test
24508,group_18905,test
24509,group_18903,train
24510,group_18905,test
24511,group_18917,train
24512,group_18918,train
24513,group_18919,validation
24514,group_18903,train
24515,group_18918,train
24516,group_18903,train
24517,group_18904,test
24518,group_18924,train
24519,group_18903,train
24520,group_18926,train
24521,group_18905,test
24522,group_18903,train
24523,group_18919,validation
24524,group_18930,test
24525,group_18931,train
24526,group_18932,train
24527,group_18933,train
24528,group_18931,train
24529,group_18935,train
24530,group_18936,train
24531,group_18918,train
24532,group_18938,train
24533,group_18917,train
24534,group_18940,train
24535,group_18941,train
24536,group_18942,train
24537,group_18943,validation
24538,group_18944,train
24539,group_18945,train
24540,group_18906,train
24541,group_18919,validation
24542,group_18948,train
24543,group_18949,train
24544,group_18950,test
24545,group_18950,test
24546,group_18940,train
24547,group_18953,train
24548,group_18954,train
24549,group_18948,train
24550,group_18948,train
24551,group_18957,train
24552,group_542,test
24553,group_18959,train
24554,group_18960,train
24555,group_18961,train
24556,group_18962,train
24557,group_18963,train
24558,group_17081,train
24561,group_18965,train
24562,group_18966,train
24565,group_18967,test
24566,group_18968,train
24567,group_18969,train
24572,group_18970,train
24574,group_18971,train
24577,group_18972,train
24579,group_18973,train
24583,group_18974,train
24589,group_8600,test
24590,group_17081,train
24591,group_18977,train
24592,group_18978,train
24593,group_18979,train
24594,group_18980,train
24595,group_18980,train
24596,group_18982,test
24597,group_18980,train
24598,group_18984,train
24599,group_18985,test
24600,group_6161,train
24601,group_17070,train
24602,group_18988,train
24603,group_18989,test
24604,group_8600,test
24605,group_18991,train
24606,group_18992,train
24607,group_9438,train
24608,group_18994,train
24609,group_18995,train
24610,group_18996,train
24611,group_18997,train
24612,group_18998,test
24613,group_18835,train
24614,group_19000,train
24615,group_19001,test
24616,group_19002,train
24617,group_19003,test
24618,group_19004,validation
24619,group_19005,train
24620,group_19003,test
24621,group_19007,train
24622,group_19008,train
24623,group_1308,train
24624,group_19010,train
24625,group_19011,train
24626,group_19012,test
24627,group_3553,train
24628,group_19014,train
24629,group_19015,test
24630,group_16464,train
24631,group_19017,train
24632,group_19018,train
24633,group_19019,train
24637,group_19020,test
24638,group_19021,train
24639,group_19022,train
24641,group_19023,train
24642,group_19024,test
24643,group_19025,validation
24644,group_19026,validation
24645,group_19027,test
24646,group_19028,train
24647,group_19026,validation
24648,group_19030,train
24649,group_19031,train
24651,group_19032,train
24652,group_19033,train
24653,group_19034,validation
24654,group_19108,train
24655,group_19036,train
24656,group_19037,train
24657,group_19038,test
24658,group_19039,train
24659,group_19040,train
24660,group_19039,train
24661,group_19036,train
24662,group_19043,train
24663,group_19044,train
24664,group_19045,validation
24665,group_19046,test
24666,group_19047,train
24668,group_19048,train
24669,group_19049,train
24670,group_19050,test
24671,group_19051,test
24676,group_19052,train
24677,group_19053,train
24678,group_16340,train
24679,group_19055,train
24680,group_19056,validation
24681,group_16339,train
24684,group_19058,test
24685,group_19059,test
24686,group_19060,train
24687,group_19061,validation
24688,group_19062,validation
24689,group_19063,validation
24690,group_19064,train
24691,group_19064,train
24692,group_19066,validation
24693,group_18570,train
24694,group_19068,test
24695,group_19069,train
24696,group_19070,train
24697,group_19071,train
24698,group_19072,train
24699,group_19073,train
24700,group_19074,train
24701,group_19075,train
24702,group_19076,train
24703,group_19077,train
24704,group_19078,train
24705,group_19079,test
24706,group_19080,train
24707,group_19081,train
24708,group_19082,validation
24709,group_19083,train
24710,group_19084,train
24711,group_19085,train
24712,group_19086,train
24714,group_19087,test
24715,group_19088,train
24716,group_10505,train
24717,group_19090,train
24718,group_19091,test
24719,group_19091,test
24720,group_19093,train
24721,group_19094,train
24722,group_19095,train
24724,group_19096,validation
24725,group_19097,train
24726,group_19098,train
24727,group_19099,train
24729,group_15221,train
24730,group_19101,train
24732,group_15267,train
24733,group_19103,train
24735,group_15335,train
24736,group_19105,train
24737,group_19106,test
24738,group_19107,train
24739,group_19108,train
24740,group_19108,train
24741,group_19110,train
24742,group_19111,test
24743,group_19112,train
24749,group_19113,train
24753,group_19114,train
24754,group_18130,train
24755,group_19116,train
24756,group_19117,train
24757,group_19118,train
24758,group_19119,train
24760,group_19120,validation
24766,group_19008,train
24768,group_19122,train
24769,group_19122,train
24770,group_19124,train
24772,group_19125,train
24773,group_19126,train
24775,group_19127,train
24776,group_19128,test
24777,group_19129,test
24778,group_19130,train
24779,group_19131,train
24780,group_19131,train
24781,group_19133,train
24782,group_19134,train
24784,group_19135,validation
24785,group_19133,train
24786,group_19137,train
24788,group_19131,train
24789,group_19139,test
24794,group_19034,validation
24795,group_19141,validation
24796,group_19142,train
24805,group_19143,train
24809,group_19144,train
24816,group_19145,validation
24817,group_11008,train
24818,group_9010,validation
24819,group_19148,test
24820,group_19149,train
24822,group_19150,train
24825,group_9703,train
24828,group_19152,train
24832,group_4652,train
24833,group_2428,train
24834,group_19155,train
24835,group_19156,train
24836,group_5500,test
24840,group_19158,train
24841,group_19159,validation
24845,group_19160,train
24846,group_19161,validation
24848,group_10646,train
24849,group_19163,train
24850,group_19164,train
24853,group_17372,validation
24854,group_19166,train
24855,group_19167,validation
24858,group_6147,train
24866,group_19169,test
24867,group_19170,train
24868,group_9140,train
24869,group_19172,train
24870,group_19173,validation
24871,group_19174,train
24872,group_19175,train
24873,group_19176,train
24874,group_19177,train
24875,group_19178,train
24876,group_19179,train
24884,group_7430,train
24885,group_19181,train
24886,group_19182,train
24887,group_7431,test
24888,group_19184,train
24892,group_15171,validation
24906,group_19186,train
24907,group_19187,test
24908,group_19188,validation
24909,group_19189,train
24910,group_19187,test
24911,group_19191,train
24912,group_19188,validation
24913,group_19189,train
24914,group_19194,train
24917,group_15582,train
24918,group_19196,train
24919,group_8361,train
24920,group_19198,test
24921,group_19196,train
24922,group_8361,train
24923,group_19201,train
24924,group_19202,train
24925,group_19198,test
24927,group_19204,train
24928,group_15220,train
24929,group_19206,train
24933,group_19207,validation
24937,group_19208,test
24940,group_19209,train
24941,group_19210,train
24942,group_19211,train
24943,group_19212,train
24944,group_19213,train
24945,group_19214,train
24946,group_19215,train
24947,group_19216,train
24948,group_15214,validation
24949,group_19218,train
24950,group_19219,train
24951,group_15552,train
24952,group_7458,train
24953,group_15282,validation
24954,group_19219,train
24955,group_15221,train
24964,group_15171,validation
24969,group_19226,train
24972,group_15282,validation
24973,group_19219,train
24974,group_19229,train
24975,group_15580,train
24976,group_19231,train
24977,group_19232,train
24984,group_19233,train
24985,group_19234,validation
24986,group_19235,train
24987,group_19196,train
24988,group_19201,train
24989,group_19202,train
24992,group_19239,test
24993,group_19240,train
24995,group_19241,train
24996,group_19242,train
25000,group_19243,train
25003,group_14645,validation
25004,group_14856,test
25006,group_19246,test
25007,group_15324,train
25011,group_19231,train
25012,group_19231,train
25013,group_19250,train
25014,group_19251,validation
25016,group_19252,test
25017,group_19253,train
25018,group_19254,validation
25019,group_19255,test
25020,group_19256,train
25021,group_19257,train
25022,group_19258,train
25023,group_17472,train
25024,group_19260,train
25025,group_19261,train
25026,group_19262,train
25027,group_19263,train
25028,group_19264,train
25029,group_19265,validation
25030,group_19266,train
25031,group_19267,test
25032,group_19267,test
25033,group_19269,train
25034,group_19270,train
25035,group_19271,train
25036,group_19272,validation
25037,group_19273,train
25038,group_19274,validation
25039,group_19275,validation
25040,group_19276,train
25041,group_18706,train
25042,group_19278,train
25043,group_19279,validation
25044,group_19280,train
25045,group_19281,train
25046,group_19282,train
25047,group_19283,validation
25048,group_19284,validation
25049,group_19285,train
25050,group_19286,train
25051,group_19284,validation
25053,group_19286,train
25054,group_19284,validation
25055,group_19286,train
25056,group_19283,validation
25057,group_19282,train
25058,group_19283,validation
25059,group_19284,validation
25060,group_19284,validation
25061,group_19284,validation
25062,group_19286,train
25063,group_19298,train
25064,group_19286,train
25065,group_19286,train
25066,group_19301,train
25067,group_19302,train
25068,group_19303,validation
25069,group_19283,validation
25070,group_19283,validation
25071,group_19286,train
25072,group_19307,train
25073,group_19303,validation
25074,group_19302,train
25075,group_19303,validation
25076,group_19302,train
25077,group_19312,test
25078,group_19302,train
25079,group_19303,validation
25080,group_19302,train
25081,group_19302,train
25082,group_19302,train
25083,group_19318,train
25084,group_19285,train
25085,group_19320,train
25087,group_19321,train
25088,group_19322,train
25089,group_19321,train
25090,group_19321,train
25093,group_19322,train
25094,group_19322,train
25097,group_19322,train
25098,group_19328,train
25099,group_19329,train
25100,group_19330,train
25101,group_19331,validation
25102,group_19332,train
25103,group_19329,train
25104,group_19334,train
25105,group_19332,train
25106,group_13021,train
25107,group_19337,train
25108,group_19337,train
25109,group_19334,train
25110,group_19340,test
25111,group_19341,test
25112,group_19342,test
25113,group_19343,train
25114,group_19344,train
25115,group_19345,train
25116,group_19346,train
25117,group_19347,train
25118,group_19348,train
25119,group_19344,train
25120,group_19348,train
25121,group_19351,train
25122,group_19344,train
25124,group_19343,train
25125,group_19354,train
25126,group_19355,train
25127,group_19356,train
25128,group_19343,train
25129,group_19358,train
25130,group_19344,train
25135,group_19360,train
25136,group_19361,train
25137,group_19360,train
25139,group_19363,train
25140,group_19364,train
25141,group_19361,train
25142,group_19366,train
25143,group_19367,train
25144,group_19368,train
25145,group_19369,validation
25146,group_19370,train
25148,group_19371,train
25149,group_19372,train
25150,group_19373,train
25151,group_19373,train
25152,group_19373,train
25153,group_19373,train
25155,group_19373,train
25156,group_19373,train
25157,group_19373,train
25158,group_19373,train
25159,group_19373,train
25160,group_19382,train
25161,group_19373,train
25162,group_19373,train
25163,group_19373,train
25164,group_19373,train
25165,group_19382,train
25166,group_19373,train
25167,group_19373,train
25168,group_19373,train
25170,group_19391,train
25171,group_19392,train
25172,group_19393,train
25173,group_19370,train
25174,group_19370,train
25175,group_19396,test
25176,group_19397,train
25177,group_19398,train
25178,group_19398,train
25179,group_19370,train
25180,group_19370,train
25181,group_19393,train
25182,group_19370,train
25183,group_19393,train
25184,group_19391,train
25185,group_19398,train
25186,group_19370,train
25187,group_19398,train
25188,group_19393,train
25189,group_19410,train
25190,group_19411,train
25191,group_13089,train
25192,group_19410,train
25193,group_19414,train
25194,group_19415,validation
25195,group_19416,train
25196,group_19414,train
25197,group_19418,train
25198,group_19416,train
25199,group_19416,train
25200,group_19370,train
25201,group_19416,train
25202,group_19416,train
25203,group_19416,train
25204,group_19418,train
25205,group_19426,train
25206,group_19427,train
25207,group_19428,train
25208,group_19429,train
25209,group_19430,train
25210,group_19429,train
25211,group_19432,train
25212,group_19433,train
25213,group_19434,train
25214,group_19434,train
25215,group_19434,train
25216,group_19437,train
25217,group_19437,train
25218,group_19439,train
25219,group_19434,train
25220,group_19441,train
25221,group_13076,test
25222,group_19441,train
25223,group_19432,train
25224,group_19445,test
25225,group_19446,train
25226,group_19447,train
25227,group_19448,train
25228,group_19446,train
25229,group_19447,train
25230,group_19447,train
25231,group_19447,train
25232,group_19453,test
25233,group_19454,test
25234,group_19455,train
25235,group_19456,train
25236,group_19457,train
25237,group_19457,train
25238,group_19459,test
25239,group_19460,test
25240,group_19461,train
25241,group_19462,test
25242,group_19463,test
25243,group_19464,validation
25244,group_19465,train
25245,group_19466,test
25246,group_19370,train
25247,group_19370,train
25248,group_19466,test
25249,group_19370,train
25250,group_19398,train
25251,group_19466,test
25252,group_19473,train
25253,group_19466,test
25254,group_19473,train
25256,group_19476,train
25257,group_19477,test
25258,group_19478,test
25259,group_19414,train
25260,group_19480,validation
25261,group_19481,validation
25262,group_19481,validation
25263,group_19483,train
25264,group_19484,train
25265,group_19478,test
25266,group_19486,test
25267,group_19487,train
25268,group_19488,train
25269,group_19489,train
25270,group_19490,validation
25271,group_19489,train
25272,group_19487,train
25273,group_19493,train
25274,group_19494,train
25275,group_19487,train
25276,group_19490,validation
25277,group_19373,train
25278,group_19372,train
25280,group_19373,train
25281,group_19393,train
25282,group_19501,train
25283,group_19502,train
25284,group_19393,train
25285,group_19372,train
25286,group_19505,test
25287,group_19506,train
25288,group_19507,train
25289,group_19508,train
25290,group_19509,train
25291,group_19510,train
25292,group_19511,train
25293,group_19512,test
25294,group_19513,train
25295,group_19514,train
25296,group_19515,train
25297,group_19516,validation
25298,group_19510,train
25299,group_19518,train
25300,group_19519,train
25301,group_19520,train
25302,group_19521,train
25303,group_19522,train
25304,group_19523,validation
25305,group_19520,train
25306,group_19523,validation
25307,group_19526,train
25308,group_19527,train
25309,group_19528,train
25310,group_19529,train
25311,group_19530,train
25312,group_19531,train
25313,group_19532,train
25314,group_19533,train
25315,group_19534,train
25316,group_19535,validation
25317,group_19536,train
25318,group_19537,train
25319,group_19538,train
25320,group_19539,train
25321,group_19540,train
25322,group_19541,train
25323,group_19542,train
25324,group_19543,train
25325,group_19544,train
25326,group_19545,train
25327,group_19546,train
25328,group_19547,train
25329,group_19548,train
25330,group_19549,train
25331,group_19550,train
25332,group_19551,train
25333,group_19552,train
25334,group_19553,train
25335,group_19554,train
25336,group_19555,validation
25337,group_19556,train
25338,group_19557,train
25340,group_19558,train
25342,group_19559,train
25344,group_19560,train
25345,group_19561,train
25346,group_19562,train
25347,group_19559,train
25348,group_19564,validation
25349,group_19565,test
25350,group_19566,train
25351,group_19567,train
25353,group_19560,train
25354,group_19560,train
25355,group_19570,train
25356,group_19571,train
25357,group_19572,test
25358,group_19573,train
25359,group_19574,train
25360,group_19575,train
25361,group_19576,validation
25362,group_19577,test
25364,group_19578,test
25365,group_19579,train
25366,group_19580,train
25367,group_19581,train
25368,group_19582,train
25369,group_19583,train
25370,group_19584,train
25371,group_19585,validation
25372,group_19586,train
25373,group_19587,validation
25376,group_19588,test
25378,group_19589,train
25379,group_19590,validation
25380,group_19591,train
25381,group_19586,train
25382,group_19587,validation
25383,group_19587,validation
25384,group_19567,train
25385,group_19596,train
25386,group_19597,train
25388,group_19598,train
25389,group_19598,train
25391,group_19581,train
25392,group_19582,train
25393,group_19602,train
25394,group_19602,train
25395,group_19602,train
25396,group_19605,train
25398,group_19393,train
25399,group_19373,train
25400,group_19608,train
25401,group_19609,train
25402,group_19610,train
25403,group_19611,train
25404,group_19612,train
25405,group_17485,validation
25406,group_540,train
25410,group_19615,validation
25411,group_19616,validation
25412,group_19617,train
25413,group_19618,train
25414,group_10445,train
25415,group_19620,train
25416,group_15524,train
25417,group_19622,train
25418,group_19623,train
25419,group_11936,train
25420,group_19625,train
25421,group_19626,train
25422,group_19627,train
25423,group_19628,train
25424,group_19629,validation
25425,group_19630,train
25426,group_19631,validation
25427,group_19632,train
25429,group_19633,validation
25430,group_15475,train
25431,group_19635,validation
25432,group_19635,validation
25433,group_19635,validation
25434,group_19638,train
25435,group_19635,validation
25436,group_19635,validation
25437,group_19641,train
25438,group_19641,train
25439,group_19643,train
25440,group_19644,train
25441,group_19645,validation
25442,group_19646,train
25443,group_19647,test
25444,group_19648,train
25445,group_19649,test
25446,group_19650,train
25447,group_19651,train
25448,group_19652,train
25449,group_19653,train
25450,group_19654,train
25451,group_10734,test
25452,group_10734,test
25453,group_19657,train
25454,group_19658,test
25456,group_19659,train
25457,group_19660,train
25458,group_19661,train
25459,group_19662,train
25460,group_19663,train
25461,group_19664,train
25462,group_17607,test
25464,group_19666,validation
25465,group_11933,train
25466,group_19668,test
25468,group_19669,test
25469,group_19670,train
25470,group_19671,test
25471,group_19672,train
25472,group_11922,train
25473,group_19674,train
25474,group_19675,validation
25475,group_19676,train
25476,group_19677,train
25477,group_19678,test
25478,group_19679,train
25479,group_19680,train
25480,group_19681,train
25481,group_19682,train
25482,group_19683,test
25483,group_19684,train
25484,group_19685,train
25485,group_19686,test
25486,group_19687,train
25487,group_19688,test
25488,group_10447,train
25489,group_9398,train
25490,group_19691,train
25491,group_19692,validation
25492,group_19693,train
25493,group_19694,train
25494,group_19694,train
25495,group_19696,train
25496,group_19697,train
25497,group_19698,train
25498,group_19699,validation
25503,group_19700,train
25504,group_19701,test
25505,group_19702,train
25516,group_19703,train
25520,group_19704,train
25521,group_19587,validation
25522,group_19706,train
25523,group_19707,train
25524,group_19708,validation
25525,group_19709,train
25526,group_19710,train
25527,group_19711,test
25528,group_19712,test
25529,group_19713,test
25530,group_19714,train
25531,group_19715,train
25532,group_19716,train
25533,group_19717,test
25534,group_19718,train
25536,group_19719,train
25537,group_19720,train
25538,group_19721,test
25539,group_19722,train
25540,group_19723,test
25541,group_19724,test
25542,group_19725,train
25543,group_19726,validation
25544,group_19727,train
25546,group_19728,validation
25549,group_7828,train
25555,group_19730,train
25556,group_19731,test
25564,group_19732,train
25565,group_19732,train
25566,group_19734,train
25569,group_19735,validation
25570,group_19735,validation
25571,group_19737,train
25572,group_19738,validation
25573,group_19739,validation
25574,group_19740,train
25575,group_19741,train
25576,group_19741,train
25577,group_19743,train
25578,group_19744,validation
25582,group_19745,train
25584,group_19746,train
25585,group_19747,train
25587,group_19748,train
25588,group_19749,train
25589,group_19750,train
25590,group_19751,train
25591,group_19752,test
25592,group_19748,train
25593,group_19754,train
25594,group_19755,validation
25595,group_19756,train
25596,group_19757,validation
25597,group_19758,train
25598,group_19759,validation
25599,group_19760,test
25600,group_19761,train
25601,group_19762,test
25602,group_19763,train
25603,group_19764,train
25604,group_19764,train
25605,group_19766,train
25606,group_19767,train
25607,group_19768,train
25608,group_19764,train
25609,group_19770,train
25610,group_19771,train
25611,group_19772,train
25612,group_19773,train
25613,group_19774,train
25614,group_19775,train
25615,group_19776,train
25616,group_17797,train
25617,group_19778,train
25618,group_19779,train
25619,group_17782,train
25620,group_19781,train
25622,group_19782,validation
25623,group_19783,train
25625,group_19784,train
25626,group_17782,train
25627,group_19786,train
25628,group_19787,test
25629,group_17797,train
25630,group_5527,validation
25631,group_17797,train
25632,group_19791,train
25633,group_19792,train
25634,group_19793,train
25635,group_17782,train
25636,group_17797,train
25637,group_19778,train
25638,group_19778,train
25639,group_19798,train
25640,group_19799,train
25641,group_19799,train
25642,group_19764,train
25643,group_19802,train
25644,group_19764,train
25645,group_19764,train
25646,group_19805,train
25647,group_17804,train
25648,group_17804,train
25649,group_19808,train
25650,group_19809,train
25651,group_19810,validation
25652,group_19799,train
25653,group_19799,train
25654,group_19813,train
25655,group_19814,train
25656,group_19815,validation
25657,group_19816,train
25658,group_19817,test
25659,group_19792,train
25660,group_19819,train
25661,group_19820,train
25662,group_19821,test
25663,group_19791,train
25664,group_19791,train
25665,group_19824,train
25666,group_19825,train
25667,group_19802,train
25668,group_19802,train
25669,group_19828,train
25670,group_19829,train
25671,group_19830,train
25672,group_19764,train
25673,group_19832,train
25674,group_19833,train
25675,group_19834,train
25676,group_17797,train
25677,group_19836,test
25678,group_17782,train
25679,group_19838,train
25680,group_19839,validation
25681,group_19840,train
25682,group_17797,train
25683,group_19842,validation
25684,group_19602,train
25685,group_1478,test
25691,group_19845,train
25692,group_19846,test
25693,group_19847,train
25697,group_19848,train
25698,group_19849,train
25699,group_19845,train
25700,group_19851,validation
25702,group_19852,test
25703,group_19853,train
25704,group_19853,train
25705,group_19855,train
25706,group_19852,test
25707,group_19857,train
25708,group_19858,train
25709,group_19859,train
25710,group_19860,train
25711,group_19861,train
25712,group_19860,train
25713,group_19863,train
25714,group_19864,test
25715,group_19860,train
25716,group_19866,test
25717,group_19867,train
25719,group_19868,validation
25720,group_19869,train
25721,group_19870,train
25722,group_15126,test
25724,group_19870,train
25726,group_5154,test
25727,group_19874,train
25729,group_19875,train
25730,group_19876,test
25732,group_5154,test
25733,group_19878,test
25734,group_15126,test
25736,group_19880,train
25738,group_19881,train
25740,group_19882,train
25741,group_19883,train
25744,group_19881,train
25745,group_19885,validation
25746,group_19886,train
25747,group_19886,train
25748,group_19888,validation
25749,group_19889,train
25750,group_19890,train
25751,group_19890,train
25752,group_19892,train
25753,group_19890,train
25754,group_19894,train
25755,group_19895,train
25756,group_19890,train
25757,group_19897,test
25758,group_19898,validation
25759,group_19898,validation
25760,group_19898,validation
25761,group_19898,validation
25762,group_19897,test
25763,group_19903,train
25764,group_19898,validation
25765,group_19905,train
25766,group_19906,train
25767,group_19898,validation
25768,group_19908,train
25769,group_19909,train
25770,group_19898,validation
25771,group_19905,train
25772,group_19912,test
25773,group_19913,validation
25774,group_19914,train
25775,group_19898,validation
25776,group_19898,validation
25777,group_19917,validation
25778,group_19918,train
25779,group_19919,test
25780,group_19918,train
25781,group_19919,test
25782,group_19922,train
25783,group_19923,train
25784,group_19924,validation
25785,group_19918,train
25786,group_19919,test
25787,group_19927,test
25788,group_19928,validation
25789,group_19923,train
25790,group_19927,test
25791,group_19931,test
25792,group_19932,train
25793,group_19933,test
25794,group_19934,test
25795,group_19919,test
25796,group_19927,test
25798,group_19937,train
25799,group_19938,train
25806,group_19939,train
25818,group_15656,validation
25819,group_15672,train
25820,group_15667,train
25821,group_19943,train
25822,group_15652,train
25823,group_15663,train
25824,group_19946,test
25825,group_15653,validation
25826,group_15663,train
25827,group_15664,train
25828,group_15656,validation
25829,group_15652,train
25830,group_19952,train
25831,group_15653,validation
25832,group_15667,train
25833,group_15656,validation
25834,group_15653,validation
25835,group_19957,train
25836,group_15676,train
25837,group_19952,train
25839,group_19960,train
25840,group_15664,train
25841,group_19962,train
25842,group_19957,train
25843,group_19964,validation
25844,group_19965,train
25845,group_15653,validation
25846,group_19957,train
25847,group_19968,train
25848,group_19969,validation
25849,group_19970,test
25850,group_15674,train
25851,group_19972,test
25852,group_15652,train
25853,group_15664,train
25854,group_19975,train
25855,group_15674,train
25856,group_19977,train
25857,group_3395,train
25858,group_19979,validation
25859,group_19980,validation
25860,group_19981,validation
25861,group_19982,train
25863,group_19983,train
25864,group_19984,test
25865,group_19985,train
25866,group_19985,train
25867,group_19987,train
25868,group_19984,test
25869,group_19989,test
25870,group_19990,test
25871,group_19991,train
25872,group_19992,train
25873,group_19991,train
25874,group_19994,train
25875,group_19995,validation
25876,group_19991,train
25877,group_19997,train
25878,group_19998,train
25879,group_19998,train
25880,group_19994,train
25881,group_20001,train
25882,group_19997,train
25883,group_20003,train
25884,group_20004,validation
25885,group_20005,train
25886,group_20006,train
25887,group_20007,validation
25888,group_20008,test
25889,group_20009,train
25890,group_20010,train
25891,group_20011,train
25892,group_20012,train
25893,group_20013,train
25894,group_20014,train
25895,group_20015,train
25896,group_20016,train
25897,group_20017,validation
25898,group_20018,train
25899,group_20019,train
25900,group_20020,train
25901,group_20021,test
25902,group_20022,validation
25903,group_20023,train
25904,group_20024,train
25905,group_20025,test
25906,group_20026,train
25907,group_20027,test
25908,group_20028,test
25909,group_20029,train
25912,group_20009,train
25913,group_20031,validation
25914,group_20032,train
25915,group_20033,train
25917,group_20034,train
25918,group_20035,train
25919,group_20036,test
25920,group_20037,train
25921,group_20038,train
25922,group_20039,test
25923,group_20040,validation
25924,group_20041,test
25925,group_20042,train
25926,group_20043,train
25927,group_20044,train
25928,group_20045,train
25929,group_20046,validation
25930,group_20047,train
25931,group_20048,validation
25932,group_20049,test
25933,group_20050,train
25934,group_20051,train
25935,group_20052,validation
25936,group_20053,test
25937,group_20054,train
25938,group_20055,train
25939,group_20056,validation
25940,group_20057,train
25941,group_20058,train
25942,group_20059,train
25943,group_20060,train
25944,group_20061,train
25945,group_20062,train
25946,group_20050,train
25947,group_20050,train
25948,group_20055,train
25949,group_20066,validation
25950,group_20067,test
25951,group_20068,train
25952,group_20062,train
25953,group_20070,validation
25954,group_20049,test
25955,group_20072,validation
25956,group_20051,train
25957,group_20074,train
25958,group_20075,train
25959,group_20076,test
25960,group_20054,train
25961,group_20078,train
25962,group_20079,train
25963,group_20080,train
25964,group_20081,test
25966,group_20082,train
25967,group_20083,test
25968,group_20044,train
25969,group_20085,train
25970,group_20086,validation
25971,group_20087,train
25972,group_20082,train
25975,group_20089,train
25977,group_20090,train
25978,group_20091,validation
25979,group_20092,train
25980,group_20093,test
25981,group_20094,validation
25982,group_20095,test
25983,group_20096,train
25984,group_20097,train
25985,group_20098,train
25987,group_20099,train
25990,group_20100,validation
25991,group_20101,train
25992,group_20102,validation
25994,group_20103,train
25995,group_20104,train
25996,group_20105,validation
25997,group_20106,test
25998,group_20107,validation
25999,group_20108,validation
26000,group_20109,train
26001,group_20110,test
26002,group_20111,train
26003,group_20112,train
26004,group_20113,train
26007,group_20114,train
26009,group_20115,test
26010,group_20116,train
26012,group_20117,train
26014,group_20118,train
26015,group_20119,validation
26016,group_20120,test
26022,group_20121,validation
26023,group_20122,train
26025,group_20123,test
26026,group_20124,validation
26027,group_20125,train
26028,group_20126,train
26029,group_20127,test
26030,group_20128,validation
26040,group_6763,train
26041,group_6670,validation
26042,group_6670,validation
26043,group_20132,train
26044,group_6178,validation
26045,group_20134,train
26046,group_6763,train
26047,group_6763,train
26048,group_20132,train
26049,group_20138,train
26050,group_6761,train
26053,group_6761,train
26054,group_20141,train
26055,group_20145,train
26056,group_20143,train
26057,group_20144,test
26058,group_20145,train
26059,group_20146,train
26062,group_6761,train
26063,group_6761,train
26064,group_20145,train
26065,group_20143,train
26066,group_20151,train
26067,group_20141,train
26068,group_20153,validation
26072,group_6761,train
26073,group_20155,validation
26075,group_6761,train
26076,group_20151,train
26077,group_20158,test
26083,group_20159,train
26084,group_20160,validation
26086,group_20144,test
26087,group_20144,test
26088,group_20141,train
26090,group_20145,train
26091,group_20145,train
26092,group_6761,train
26093,group_6761,train
26096,group_20145,train
26101,group_20169,validation
26103,group_20151,train
26105,group_20141,train
26106,group_20141,train
26107,group_6761,train
26112,group_20141,train
26113,group_20144,test
26114,group_20134,train
26115,group_20134,train
26116,group_6761,train
26117,group_20141,train
26121,group_20145,train
26122,group_6761,train
26123,group_20151,train
26124,group_20183,train
26125,group_20184,train
26126,group_20169,validation
26128,group_20169,validation
26132,group_20187,train
26133,group_20188,train
26134,group_7357,train
26135,group_20190,train
26136,group_7357,train
26138,group_7357,train
26139,group_20193,validation
26140,group_20194,train
26141,group_20195,test
26142,group_20193,validation
26143,group_20197,train
26144,group_20194,train
26145,group_20195,test
26146,group_20200,test
26148,group_20201,train
26149,group_20197,train
26150,group_20193,validation
26151,group_20187,train
26152,group_20188,train
26153,group_20194,train
26154,group_7357,train
26155,group_20188,train
26156,group_20209,train
26157,group_7357,train
26158,group_20188,train
26159,group_20195,test
26160,group_20213,test
26162,group_7357,train
26163,group_20215,train
26164,group_20188,train
26166,group_20194,train
26169,group_7357,train
26171,group_20219,train
26172,group_20220,test
26173,group_20221,train
26174,group_20222,train
26175,group_20221,train
26176,group_20219,train
26177,group_20225,train
26178,group_12958,train
26179,group_20227,train
26180,group_20219,train
26181,group_20225,train
26182,group_20230,train
26183,group_10094,train
26184,group_20222,train
26185,group_20222,train
26186,group_20234,train
26187,group_20235,train
26189,group_20236,train
26190,group_20237,train
26194,group_20238,train
26196,group_20239,train
26197,group_20240,test
26198,group_20241,validation
26199,group_20242,train
26202,group_20243,train
26203,group_20244,train
26205,group_20245,validation
26206,group_20246,train
26207,group_20246,train
26208,group_20246,train
26209,group_20249,train
26210,group_20250,train
26211,group_20251,train
26212,group_20252,train
26213,group_20253,train
26214,group_20254,train
26220,group_20255,train
26224,group_19880,train
26225,group_20257,train
26227,group_4981,train
26228,group_4985,train
26229,group_20260,validation
26231,group_5343,train
26233,group_5321,train
26234,group_5342,train
26236,group_20264,train
26237,group_20265,train
26238,group_4985,train
26239,group_20267,train
26240,group_19000,train
26243,group_20269,train
26246,group_20270,train
26248,group_20271,train
26251,group_20269,train
26252,group_20273,test
26254,group_20274,test
26255,group_20275,test
26256,group_5393,train
26258,group_20274,test
26259,group_20275,test
26260,group_5393,train
26261,group_20280,train
26262,group_4974,train
26263,group_4985,train
